Date,Close,High,Low,Open,Volume
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2023-07-17,123.90689086914062,126.34228197046,123.45956902871312,125.18920134410803,25716200
2023-07-18,123.0221939086914,123.9367074121014,122.22696015899771,123.85718252034981,26226400
2023-07-19,121.30250549316406,124.43372798942477,121.07388090673209,123.85718389369957,37224000
2023-07-20,118.48937225341797,123.35021934094455,117.51521888479368,120.69613867772544,37906800
2023-07-21,119.30448913574219,120.26870762710904,118.0221862337657,119.90091826139151,72937900
2023-07-24,120.80548858642578,122.26672628471773,120.25877200297913,120.9347184353893,29686100
2023-07-25,121.48143768310547,122.41583625002411,120.29852950446688,120.63650652003999,52509600
2023-07-26,128.4993438720703,130.19914098464145,127.55501045755061,129.29457759875808,61682100
2023-07-27,128.62857055664062,132.44568976761187,128.0222064898002,130.88504210607283,44952100
2023-07-28,131.7895965576172,132.94268459897626,129.7915850816746,130.00032462582215,36591200
2023-07-31,131.9287872314453,132.7339559670001,130.99438864081316,131.93872215574996,28055500
2023-08-01,130.7657470703125,131.83931030101502,129.9009233976841,130.00033329912412,23166800
2023-08-02,127.61465454101562,129.31445170964074,126.79953577312962,128.67826774087553,26273300
2023-08-03,127.68423461914062,128.61863317984626,126.66037623908817,127.20710041480135,20089500
2023-08-04,127.34626007080078,130.7259845647358,127.14745542430265,128.50928317902822,26130000
2023-08-07,130.74586486816406,130.825389757462,128.2508340337058,128.38999879802174,22746300
2023-08-08,130.61663818359375,130.72598301304316,128.76772617424507,129.8412894539787,23535200
2023-08-09,128.88702392578125,131.25282502828625,128.23095493467528,130.8751007464739,24912900
2023-08-10,128.91685485839844,131.2627863135843,128.67828015915416,130.5371424591405,20857800
2023-08-11,128.78761291503906,129.15540227001532,127.40590014319972,127.89298442051545,19569200
2023-08-14,130.5470733642578,130.58682822899598,128.19120705707218,128.61863631625639,24695600
2023-08-15,129.00631713867188,130.63653969498435,128.50929788165192,130.31845525776006,19770700
2023-08-16,127.9327392578125,129.50332175254619,127.10769314822178,127.9327392578125,25216100
2023-08-17,129.1454620361328,131.20312872387996,128.51921301502338,129.02618228652022,33446300
2023-08-18,126.70013427734375,128.47946393357242,125.62657097907541,127.74387005295644,30491300
2023-08-21,127.60470581054688,127.96256024478278,125.8054987156855,126.42180525996095,25248700
2023-08-22,128.3104705810547,129.50331355394454,127.5550069040494,127.74386144743474,22067500
2023-08-23,131.5808563232422,132.61466473883638,129.09576035782433,129.40390983068463,27819700
2023-08-24,129.00631713867188,133.44967050985613,128.79757754470495,133.15145592207938,28500700
2023-08-25,129.10569763183594,129.98044101070192,126.49137208205629,128.76771308654853,26762900
2023-08-28,130.2289581298828,131.74983558444546,129.36414962335698,130.52717266697422,20543300
2023-08-29,133.7677459716797,135.7558226409392,131.45163483185382,131.45163483185382,43075600
2023-08-30,135.0699462890625,135.46755559265864,133.27073916338247,133.97649795243905,28315800
2023-08-31,135.3582305908203,137.17732299854873,134.9804910795841,135.19918077894982,30053800
2023-09-01,134.85125732421875,136.64052953536765,134.04608862115742,136.64052953536765,21524600
2023-09-05,134.96058654785156,135.60670538678164,133.77767852375467,134.63255208309874,19403100
2023-09-06,133.65843200683594,135.7160839473173,132.87313304719095,135.20912974002763,18684500
2023-09-07,134.45362854003906,134.7717281086327,132.1574022626096,132.79358623197456,18844300
2023-09-08,135.56695556640625,135.84528509208857,134.04607809827723,134.1057179726632,23558300
2023-09-11,136.10372924804688,136.66038829795693,134.9804610573074,135.72598982082727,20763400
2023-09-12,134.53314208984375,136.05401950038058,134.38404240952485,135.44765552071536,18405500
2023-09-13,135.89498901367188,136.08384355852272,133.35023810585258,134.284636578344,20749500
2023-09-14,137.27671813964844,137.87313211819787,135.427805987281,136.7796989069456,24751000
2023-09-15,136.5808563232422,137.69418953311876,135.66634290757906,137.1574003572556,38908400
2023-09-18,137.38604736328125,138.33038076452607,135.7955799322636,135.7955799322636,21861300
2023-09-19,137.21705627441406,137.58486080246306,135.80552354379557,136.60075731018102,20353700
2023-09-20,132.9427032470703,137.25682633323285,132.82340832300335,137.25682633323285,29927500
2023-09-21,129.66236877441406,131.44169080160074,129.29457942734587,130.65640715487683,31488700
2023-09-22,129.4735107421875,131.24289800569903,128.82739180369364,129.98046490156776,26397300
2023-09-25,130.32838439941406,130.3880242807582,128.19120775619095,129.0560163713278,20094600
2023-09-26,127.80352783203125,129.5828499424091,126.46156988853527,128.99637091079285,25718700
2023-09-27,129.76177978515625,130.11963425371414,127.80353788445824,127.80353788445824,22746500
2023-09-28,131.52122497558594,132.5053285021228,129.01624383301584,129.0659487891118,22513100
2023-09-29,130.0798797607422,133.25086502804453,129.5828605067531,132.4854511299106,30848100
2023-10-02,133.37013244628906,133.61864205027362,130.38801719847447,130.42778722909262,22288000
2023-10-03,131.64048767089844,133.4595796198685,131.05400870133363,133.14149524417036,22989400
2023-10-04,134.4337615966797,134.76179609594416,131.7399108003202,131.9983553295183,26752300
2023-10-05,134.26478576660156,134.68228011114874,132.65443310297832,134.26478576660156,19832600
2023-10-06,136.75982666015625,137.33637084406328,133.21110172675216,133.21110172675216,27583200
2023-10-09,137.59478759765625,138.11169179044353,134.80154224048803,136.12361507583879,19278100
2023-10-10,137.23695373535156,138.88706129587598,136.51130987283616,137.67433310491938,27786600
2023-10-11,139.71212768554688,140.26878687239181,137.75387043822255,137.75387043822255,25884300
2023-10-12,138.14151000976562,140.37809628588107,137.43573611101667,140.20911158737982,24765500
2023-10-13,136.54110717773438,139.16536779224674,135.80551334470252,138.5490688742982,23420500
2023-10-16,138.270751953125,138.79759110863935,137.16736868693363,137.34628832413196,28501900
2023-10-17,138.8870391845703,139.0659588066413,136.3621732868778,137.80354102561654,23515800
2023-10-18,137.13755798339844,139.88109877997212,136.56101383389208,138.61866563936638,23375000
2023-10-19,136.9287872314453,138.8274041828809,136.56099788351034,137.67431601854938,26066000
2023-10-20,134.7916259765625,137.04808243916904,134.27472171222004,136.51130832576152,26315200
2023-10-23,135.68624877929688,136.8393370245853,133.15144769161353,134.23494596466517,26317900
2023-10-24,137.9824676513672,138.52919180403703,136.60075488434097,137.00831426795142,44814300
2023-10-25,124.86116790771484,127.54506863748685,124.32438624497817,127.39596893998613,84366200
2023-10-26,121.55101776123047,123.58879957217516,120.54703682546507,122.53511368144571,57061100
2023-10-27,121.4416732788086,122.57487648328338,119.49335886437983,122.14743965465438,44566500
2023-10-30,123.718017578125,124.65241609511718,122.0182128348534,122.47546958591673,28940100
2023-10-31,123.34029388427734,124.62260440719923,121.9585810321802,124.31444732767092,26292300
2023-11-01,125.69615936279297,125.73592181098695,122.98243863278022,123.33035057458807,30082400
2023-11-02,126.7299575805664,128.2110727208492,126.17329848546123,127.65441362574401,27124600
2023-11-03,128.33038330078125,128.75781259815318,127.0977700342472,127.25681984305636,26380100
2023-11-06,129.4735107421875,129.56297056422696,127.90292813914924,128.28066761152473,19052700
2023-11-07,130.189208984375,131.12360749662543,129.1057107809451,129.93076446372316,29757300
2023-11-08,131.05401611328125,131.42182062725465,130.00033785946852,130.1892075781372,26425800
2023-11-09,129.46356201171875,131.75978820613193,129.2945773099461,131.17330921154067,23747800
2023-11-10,131.79953002929688,132.0082847389671,128.63849562443505,129.3243844547255,26913300
2023-11-13,131.3025360107422,131.79955523873454,130.4675473479926,130.99438651623862,18324800
2023-11-14,132.82339477539062,134.89099629039902,132.52519541519501,133.39000389540422,32395200
2023-11-15,133.8174591064453,134.2250185350432,132.77373080720156,134.0659687334698,23861500
2023-11-16,136.1136932373047,136.40197291473928,133.51926714734208,134.38407584399627,28013200
2023-11-17,134.5033416748047,135.2488705202429,132.85323418995725,135.18923063945954,37240600
2023-11-20,135.43775939941406,135.84531886614175,132.82343302482585,132.8930230074588,27815500
2023-11-21,136.15345764160156,136.36219723734712,135.1494841942833,135.4775035590263,22635300
2023-11-22,137.6643829345703,138.58883136237702,136.65045952357087,136.65045952357087,17813900
2023-11-24,135.87513732910156,137.30655532592388,135.1793133494866,137.2071453997681,12514300
2023-11-27,135.5968017578125,137.59481377570552,135.18924231350127,135.219062256468,23436500
2023-11-28,136.38204956054688,136.43175450832166,134.61266262807223,135.26873153593016,18730000
2023-11-29,134.1852569580078,137.4655717364247,134.03614208855595,136.74987800078372,23967200
2023-11-30,131.7399139404297,134.74191429218615,130.49736588382123,134.24489506954276,38988300
2023-12-01,131.07391357421875,131.32242319231275,129.89100536523952,131.07391357421875,31431200
2023-12-04,128.4993438720703,129.25480757012173,127.13750857988855,129.1057078822898,36669900
2023-12-05,130.20909118652344,131.3522292417325,127.48542059984197,128.18124442335278,27384800
2023-12-06,129.24488830566406,131.0540304644409,129.10572352421968,130.65642113683515,23576200
2023-12-07,136.1136932373047,137.73398094972558,133.89699148740064,134.23496095875691,56767100
2023-12-08,134.1852569580078,135.58683965678716,133.2309733641146,133.39995808190153,32233900
2023-12-11,132.49537658691406,132.54508154232602,130.57688968416,131.59081313683703,31138000
2023-12-12,131.72999572753906,132.2071299948151,130.47749742018024,131.02422166800952,29032800
2023-12-13,131.77967834472656,132.70412677881075,130.78563994188903,132.5848470241734,30104800
2023-12-14,131.15342712402344,132.92281423832972,128.91684075469922,132.58484482724248,38722400
2023-12-15,131.80950927734375,132.7140727718287,130.39796127989652,130.8353406404775,50815200
2023-12-18,134.99041748046875,136.33236021706054,131.64049776512675,131.83931757898233,32258000
2023-12-19,135.83535766601562,136.65047653282204,135.26876359698784,136.02422741163292,25476800
2023-12-20,137.51527404785156,140.85524381049996,137.24689459008206,138.14152311829278,49107200
2023-12-21,139.58287048339844,139.8512650987262,138.3502574054323,138.65842205079056,27488300
2023-12-22,140.646484375,141.1435035244614,139.8711357152659,139.93077558634994,26514600
2023-12-26,140.67633056640625,141.82940368082276,140.34829604639881,140.74590537304954,16780300
2023-12-27,139.53317260742188,141.23298503362224,139.05603839761002,140.74590073188693,19628600
2023-12-28,139.39401245117188,140.2985911124531,138.91687822554522,139.9407366512772,16045700
2023-12-29,138.8572235107422,139.52322740415647,137.95264494608708,138.79758363488747,18727200
2024-01-02,137.34628295898438,138.61865088876826,135.66635564773884,137.72402240207782,23711200
2024-01-03,138.09182739257812,138.7976014054721,136.2628001823563,136.4317849081875,24212100
2024-01-04,135.576904296875,138.3303950647463,135.5371494325095,137.59480114748817,27137700
2024-01-05,134.92083740234375,136.34232030293649,134.34429326910825,135.9347608896078,22506000
2024-01-08,138.01229858398438,138.18128330503055,135.4476774917439,135.47749743264478,21404000
2024-01-09,140.10972595214844,140.64651524536572,137.32641507069434,137.67433461881012,24759600
2024-01-10,141.43179321289062,142.14750212934536,140.0699653538864,140.1594251764874,21320200
2024-01-11,141.2329864501953,144.3542666130374,139.8015686385795,142.6345843213877,24008700
2024-01-12,141.79957580566406,142.34629997508586,140.97453725741804,141.81946082123105,18768600
2024-01-16,141.6405487060547,143.48946088857568,140.60674019119162,141.1534643896458,22670500
2024-01-17,140.6266326904297,140.99442209449427,138.0719463761856,140.50735291999237,20968600
2024-01-18,142.62461853027344,143.3502774482293,141.14351109286378,141.20315096714583,25746400
2024-01-19,145.50735473632812,145.57692954131164,143.51927781485492,143.877132267433,33300700
2024-01-22,145.11965942382812,147.5053453185614,144.97054457551917,146.223042562902,32200400
2024-01-23,146.1634063720703,146.30257114774605,144.63259383963722,145.02026822672127,21636100
2024-01-24,147.81350708007812,148.95666034103166,147.21709314063574,147.6544572957646,25233500
2024-01-25,150.96461486816406,152.13758812892124,148.6485034546102,149.17535778862543,29149100
2024-01-26,151.28269958496094,151.63060390831254,150.10972643948642,150.199201418928,26115500
2024-01-29,152.59483337402344,152.86322799613788,150.52723162700286,151.153480689329,27784300
2024-01-30,150.5570526123047,152.70416388435834,150.28865801536503,151.88906033844475,36331800
2024-01-31,139.2647705078125,143.14151377200952,139.0361307802625,142.76377436807525,71910000
2024-02-01,140.31846618652344,142.2071331063445,139.950661659156,141.2727345701597,40466500
2024-02-02,141.53118896484375,141.7697484679074,135.68623845463344,138.42977891461894,62470600
2024-02-05,142.82342529296875,144.60276246391584,141.9287968297789,141.96856685843989,38505400
2024-02-06,143.24095153808594,144.49343456686728,142.33637287783208,143.78766056974678,29128200
2024-02-07,144.67234802246094,144.75187291787591,143.07194552581365,143.8969992519434,25208900
2024-02-08,145.04014587402344,145.45764017984033,144.23497720081787,144.9606209822742,22563800
2024-02-09,148.11172485351562,148.54910418597495,145.30852922338417,145.805548434302,26829500
2024-02-12,146.6504669189453,148.44967378728546,146.4914171531266,147.53516038555867,21564100
2024-02-13,144.2747344970703,145.79561205385804,142.83338183337364,144.0560448330256,27837700
2024-02-14,145.06996154785156,145.64650562021833,143.23098450378816,145.20912631236618,22704200
2024-02-15,141.91885375976562,142.6643824922345,139.6226276906128,142.28664308074758,37590700
2024-02-16,139.68228149414062,142.33636222630687,139.30454204497832,142.13755757805077,31451100
2024-02-20,140.27870178222656,141.2329853719594,138.6584294162402,138.8274141332904,25144700
2024-02-21,141.70016479492188,141.83932955226788,139.84130283230317,140.60671658161675,23315700
2024-02-22,143.23098754882812,144.13556612131504,141.94868470338366,144.0659761536674,27191900
2024-02-23,143.1017608642578,143.8174544884755,142.57490660893936,142.8134812622258,19493800
2024-02-26,136.7498779296875,141.59084036580944,136.5709431200029,141.29262579488392,53641800
2024-02-27,138.05206298828125,138.41985235627865,136.27272569201867,137.19718932572346,33099200
2024-02-28,135.56695556640625,137.18722776923806,134.60273714964188,137.07788294358988,37328600
2024-02-29,137.63455200195312,138.03216126149846,135.58682032861378,136.4615789009987,42133000
2024-03-01,136.3224334716797,138.0421157563767,136.1037437975768,137.60473640817094,31119500
2024-03-04,132.55503845214844,134.85126493275368,131.1236206024663,134.85126493275368,55999400
2024-03-05,131.8790740966797,132.44568327120132,129.89099727574325,131.09379042625164,40194800
2024-03-06,130.61663818359375,132.78364975782148,130.0699292041688,132.32638542526337,35318600
2024-03-07,133.57888793945312,134.1355470286606,130.82539726481338,131.99835532166875,37738200
2024-03-08,134.6027374267578,137.26675294029374,133.2011397045152,133.40989443311753,39343100
2024-03-11,136.84927368164062,138.27075657412078,135.31846111910065,135.31846111910065,32437800
2024-03-12,137.67431640625,138.54907503928519,136.21307876598533,136.21307876598533,27563400
2024-03-13,138.9566192626953,140.24887219766538,138.16140068839562,138.17133561183664,23347200
2024-03-14,142.2469024658203,142.73397157906638,139.6226416714672,140.34828546340808,42753400
2024-03-15,140.33834838867188,142.32642539206083,139.19521017885273,141.65048649146402,49460600
2024-03-18,146.79957580566406,151.24292843021786,146.29262170910545,147.72403935564915,69273700
2024-03-19,146.15347290039062,147.90297512167407,145.20913940121957,147.27674120882173,24070400
2024-03-20,147.85328674316406,147.97256650525952,145.86520981318225,147.1176928186544,21311500
2024-03-21,146.72007751464844,149.47355302951823,146.0242384832815,148.5789245146502,24755600
2024-03-22,149.87118530273438,150.67635404159964,148.0918479363663,148.2310127163205,29175700
2024-03-25,149.17535400390625,149.48350348939044,146.9387675434042,149.04612415470731,19229300
2024-03-26,149.77175903320312,151.35227639748427,149.08587013267535,149.32444480132642,22149100
2024-03-27,149.97056579589844,150.73597959681047,148.01230897049075,150.2787152673791,22879200
2024-03-28,150.03021240234375,150.52723161549852,149.27474865876468,149.95070267592294,24485400
2024-04-01,154.56301879882812,154.8115283707273,149.7121071016536,149.7916319847998,31730800
2024-04-02,153.63858032226562,153.77774509847762,151.24294401878046,152.58490199268573,24586000
2024-04-03,153.99642944335938,154.15547923004885,151.8194828874924,152.6843066227274,24705000
2024-04-04,149.63259887695312,153.847327146,149.5530739849535,152.58489413321703,34724700
2024-04-05,151.59085083007812,152.5053643067505,148.70814563552008,149.13557485238817,23449300
2024-04-08,153.92684936523438,154.34434366511644,151.70019793137476,151.8691826360064,20702000
2024-04-09,155.66641235351562,157.61471903400118,154.26481463364837,155.15944308540702,31113000
2024-04-10,155.2091522216797,155.6763514742328,153.75784951139988,155.2787421889128,22838600
2024-04-11,158.4596710205078,158.72805047789922,155.52726066236747,155.97457492584263,27166400
2024-04-12,156.78968811035156,159.2648494318585,156.20320903655565,157.01832788582354,25329200
2024-04-15,153.93679809570312,158.29069144870775,153.66840346176937,157.91295197634344,27136500
2024-04-16,153.47952270507812,154.7220707035578,152.51530424483212,153.270783135314,20779500
2024-04-17,154.54315185546875,156.14355429233336,153.658458282781,154.69225154891296,21763100
2024-04-18,155.0799102783203,156.00437378789994,153.6981976430817,154.41390643507214,19883000
2024-04-19,153.17137145996094,155.42784284613953,151.39204942052194,155.268793063893,32239100
2024-04-22,155.3483123779297,156.70020514284732,153.141546023905,153.39005561181028,26446200
2024-04-23,157.31651306152344,158.02228700536767,155.34832125977468,156.02427526479107,21151600
2024-04-24,158.18133544921875,158.61871477208004,156.23301351133364,156.5511130798954,22779100
2024-04-25,155.0699920654297,155.55707634707693,149.9705701649595,150.42783450771225,57109700
2024-04-26,170.92489624023438,173.66845187375665,168.63860493490648,173.33046729734258,64665300
2024-04-29,165.1594696044922,168.53920917333764,164.22508627485573,168.05212491015862,45610000
2024-04-30,161.80958557128906,167.09787766382803,161.6306659221157,164.62271634216353,33562900
2024-05-01,162.8831329345703,166.12369266022054,162.11771911909202,163.32051225770076,33493200
2024-05-02,165.6266632080078,165.73600803202226,162.91294278924056,163.8075712273067,24294500
2024-05-03,166.2429962158203,166.95870511487095,162.0779726740132,166.56108063327446,34662400
2024-05-06,167.09786987304688,167.13762473729062,165.04020299654744,166.46168587038568,21871300
2024-05-07,170.22906494140625,170.736019032057,167.38611469538,167.49545951898952,28039700
2024-05-08,168.3702392578125,169.13563795140396,167.7340552499391,167.99249978919846,19569100
2024-05-09,168.94676208496094,169.67240582249744,167.17735989432276,168.38015295347512,15346700
2024-05-10,167.64456176757812,168.83741992259814,165.19923591899442,167.0282628438869,29799900
2024-05-13,168.1316680908203,168.2708328714649,163.02231090454922,163.28075544922532,31327600
2024-05-14,169.3245086669922,170.22908731137696,167.7936961031146,168.75791462861076,25127100
2024-05-15,171.48155212402344,171.6207168877924,169.49347540285436,169.61277032024324,26948400
2024-05-16,173.1416015625,174.07600008713817,171.66049405107432,172.25690799152133,27867900
2024-05-17,175.01040649414062,175.21916124178375,172.65454022923242,173.14160936069476,24479300
2024-05-20,175.86526489257812,177.70424192635005,175.03027631016326,175.13962113651436,22554400
2024-05-21,176.78973388671875,177.08793326972773,174.761887075325,175.8453852811166,16989400
2024-05-22,175.32850646972656,176.09390515454282,174.1654833046587,175.58695100602287,17880000
2024-05-23,172.51536560058594,177.18734299954818,171.9189364995175,176.01438498002162,21024900
2024-05-24,173.94679260253906,174.72214137466014,172.61476956136175,173.9368425107023,16572500
2024-05-28,175.34835815429688,176.21318182937145,173.3304615254919,173.40998641330458,20572200
2024-05-29,174.8513641357422,175.78576274218864,173.67840599935957,174.38416483251896,23388700
2024-05-30,171.08395385742188,174.17541396451074,170.7658542810084,174.15552894902925,22958700
2024-05-31,171.47161865234375,172.02827771213177,168.429863670058,170.8354347028972,37638900
2024-06-03,172.13763427734375,173.48952715807974,170.1396224798288,171.511385208468,27459100
2024-06-04,172.75393676757812,172.81359181596935,170.86526976641403,172.24698261492622,26879600
2024-06-05,174.36427307128906,175.59687093525568,172.89308537172246,174.15551834100538,22068500
2024-06-06,175.6763916015625,176.0938858842723,174.70223827523964,174.85133795912836,23251000
2024-06-07,173.41993713378906,176.80959637816048,173.26088735758623,175.9944928188086,19661400
2024-06-10,174.16632080078125,176.20644136738744,171.92716741467876,174.12652031097429,23779200
2024-06-11,175.76856994628906,175.98751061562703,172.93231794206253,175.3705042848918,21540600
2024-06-12,176.9329071044922,179.54028699071227,175.26101330132494,177.39069622787167,27864700
2024-06-13,174.31561279296875,175.8879979359013,174.03696379905477,175.26103010697918,20913300
2024-06-14,175.93772888183594,176.20643152502393,173.3104563296365,173.38012616444558,18063600
2024-06-17,176.3855743408203,177.50017023272605,173.96728088613824,174.61415650465722,19618500
2024-06-18,174.24594116210938,176.53485660451912,173.2607233670443,176.28606177784917,21869900
2024-06-20,175.4501190185547,176.43533683728216,174.14643652513004,174.52459434479357,20160100
2024-06-21,178.76405334472656,179.97817324324066,175.75860776109087,176.14672706076468,58582700
2024-06-24,178.3560333251953,180.01798091499936,177.80868167939616,179.2915042861555,18298000
2024-06-25,183.14283752441406,183.401578664655,178.5550605403931,178.75409335482692,23235600
2024-06-26,182.9935760498047,183.6205286880091,181.60031590719578,181.74960191456344,19839000
2024-06-27,184.51620483398438,185.15311900334711,183.13290616059194,183.2921233140089,18848900
2024-06-28,181.2718963623047,184.23754149419085,181.08282505826105,183.43144872221652,29156600
2024-07-01,182.10784912109375,182.99355801066486,180.42599382640452,182.1476496079963,16006100
2024-07-02,184.34701538085938,184.675426365642,180.68474773241152,181.17239104652464,17372500
2024-07-03,184.92420959472656,185.1928970502459,183.11297612888922,183.95888453835914,10242100
2024-07-05,189.68118286132812,189.9399240156558,184.90431912869568,184.9640274577535,20967500
2024-07-08,188.11874389648438,189.2532477033315,186.87476975804535,188.98454503756395,21035900
2024-07-09,188.0689697265625,190.43750119218953,187.81022858918996,189.3925599464582,15121400
2024-07-10,190.2583770751953,190.82563658236953,188.11874758917267,188.23816424953293,15952500
2024-07-11,184.67543029785156,189.93992212212828,184.18778697335526,188.93479649413544,25625800
2024-07-12,184.17782592773438,186.2079848593699,183.6006201566738,184.1877722532729,22898400
2024-07-15,185.63076782226562,187.33253087032085,184.02852876447474,184.02852876447474,16474000
2024-07-16,183.0333709716797,187.77041886786637,182.48601933178097,186.4567901173401,18290700
2024-07-17,180.14735412597656,182.6651564421575,179.03274302740357,182.08795064839637,20734100
2024-07-18,176.83338928222656,181.62019866395218,175.61926947907935,181.05293924770822,25315700
2024-07-19,176.80355834960938,179.4208695866071,176.27611453463086,178.0176783122624,18881900
2024-07-22,180.79421997070312,181.81925342559742,179.36115936205027,179.7194245142135,24100300
2024-07-23,180.91363525390625,182.7248688386663,180.66484043304783,181.1723915861467,36352700
2024-07-24,171.7978057861328,175.34064163083764,170.99171299042794,172.76313091278035,49585200
2024-07-25,166.4735870361328,172.5839871452518,166.3840245463068,171.68833187653044,44852000
2024-07-26,166.19493103027344,167.2796727440398,163.26910167112166,166.34420184034042,41336900
2024-07-29,168.71273803710938,169.608393293323,167.18016866453198,168.01611559502874,20293800
2024-07-30,169.46908569335938,170.40455671676222,167.6280129976191,169.41933887379136,18959700
2024-07-31,170.71302795410156,173.40997018336077,169.1904050404806,172.40484468943953,25729100
2024-08-01,169.9368133544922,173.21096178514637,168.06588657934952,169.42927737353662,24531400
2024-08-02,165.8565673828125,167.6976397724307,163.87615532883046,165.63762674628265,29130100
2024-08-05,158.48228454589844,163.63730541364623,154.18310319583753,154.75036261781605,53630700
2024-08-06,157.5269012451172,159.79592368146163,155.65597476582894,158.56189606663975,49004600
2024-08-07,158.1737823486328,162.19429958101605,157.70604691611013,160.47264384005365,25138600
2024-08-08,161.24888610839844,162.9008872407048,159.43766784333874,159.73620945801972,25578800
2024-08-09,162.8809814453125,163.000398092681,158.29320462440444,159.23862184827473,28602300
2024-08-12,161.50762939453125,164.10504777357423,161.05980178129553,163.55771134919158,15895300
2024-08-13,163.36863708496094,163.93588138808704,162.18437129156789,162.6222526120054,18551700
2024-08-14,159.59689331054688,162.43316027996852,156.94972801568116,161.61710599661225,40591100
2024-08-15,160.5224151611328,160.86077245977856,158.8405598084352,159.72626872855503,31524300
2024-08-16,162.17440795898438,164.26427515296893,160.35322821372176,160.69158549485795,24208600
2024-08-19,165.86651611328125,165.8864239492261,163.46813058711632,164.48321762709017,22416200
2024-08-20,166.37405395507812,167.82702229118038,166.01580401532578,166.09540498956204,18341500
2024-08-21,165.05047607421875,166.04565527229005,163.87615672417527,164.35383848738525,22902000
2024-08-22,163.01036071777344,166.78208331350032,162.52271742896883,166.45367234576213,22493300
2024-08-23,164.8215789794922,165.37887691786474,163.0402148418206,163.92592374785485,13955700
2024-08-26,165.35897827148438,166.74227674166048,163.66717668126768,165.57791890865434,14190400
2024-08-27,163.88612365722656,165.63764898462333,163.66719817653333,165.0405353166051,11821900
2024-08-28,162.06494140625,164.80168425036075,160.75129755216656,164.24437113378522,16407400
2024-08-29,161.00010681152344,165.16991053075353,159.47748368909194,163.5179092393471,19699800
2024-08-30,162.59239196777344,162.8710409450861,160.91053659277384,161.83604601344157,22123800
2024-09-03,156.60142517089844,161.06978597750356,155.7256624721741,160.94040780103785,38945300
2024-09-04,155.69578552246094,158.23349556383252,155.2081574244905,155.9047798396124,19353800
2024-09-05,156.48199462890625,158.6813323223821,155.22805902416937,155.54652368100116,18688700
2024-09-06,150.19244384765625,157.06913580100942,149.82423240095397,156.5416920369977,37912100
2024-09-09,148.1894989013672,152.86307041013015,146.70470865576445,151.97618615473306,39260500
2024-09-10,148.13966369628906,150.74052877862417,147.8207764621823,149.9233916452607,31118800
2024-09-11,150.63092041015625,150.96972670859367,147.00366157798018,149.39525512685503,29607700
2024-09-12,154.1485595703125,154.27810941261885,152.11569142274135,153.26167533883327,29695000
2024-09-13,156.9088592529297,157.8256372095464,154.66673478788607,154.88595074662993,29591200
2024-09-16,157.5067596435547,157.69609704284935,156.05187841649794,156.75938477605303,18379800
2024-09-17,158.76235961914062,159.98805014794013,157.82564734959053,158.46340663018495,20715600
2024-09-18,159.25062561035156,159.9382128836467,158.04486940518223,159.3004536398648,23677300
2024-09-19,161.57247924804688,163.21669785914023,160.7752763557002,163.13699125474798,26587700
2024-09-20,163.0174102783203,163.15691965207134,161.49276669183348,162.9277289392049,40896400
2024-09-23,161.2834930419922,164.91075157825534,161.10411517750074,163.77474245440862,24150900
2024-09-24,161.72193908691406,162.64869176894638,160.1275485968345,162.4593543820054,23332100
2024-09-25,160.9247589111328,162.24013074634445,160.73542151540698,160.90482465753527,18869200
2024-09-26,162.160400390625,163.5056811380197,161.71197854328662,163.067218814265,20319300
2024-09-27,163.3761444091797,165.1200191151141,162.06077253778713,162.24013520895764,21101300
2024-09-30,165.26950073242188,165.56843851321895,162.6885546502899,162.74835741182983,20413900
2024-10-01,166.405517578125,168.567920455953,164.0039492592659,167.10306444107255,28338100
2024-10-02,165.2794647216797,166.93365811188724,164.1534150323221,165.83750220141695,17760200
2024-10-03,165.2794647216797,166.05673338351102,163.3462525916035,163.83454298906406,15073100
2024-10-04,166.47525024414062,167.64115315810446,164.90077877248402,167.47175002072987,19047400
2024-10-07,162.4095458984375,167.8902952287706,162.18035518394854,167.13296079524372,22463100
2024-10-08,163.8046417236328,164.15340752983812,162.29991729663377,163.3661793794842,23072700
2024-10-09,161.29345703125,164.26302215555899,159.18088233675397,162.87788805212205,31181800
2024-10-10,161.5126953125,162.4992356244984,159.83856768050705,160.30692382005753,14144100
2024-10-11,162.6686248779297,163.32630315770646,160.67562537530787,161.5625095457594,15344300
2024-10-14,164.3826141357422,165.64815793723565,162.82806167108657,163.0672270976598,19016100
2024-10-15,164.88087463378906,167.0930903489021,164.05377791978614,165.20970620906303,20247200
2024-10-16,164.58189392089844,165.21965311998426,163.16686617309486,163.95409424486536,16406000
2024-10-17,162.35971069335938,165.7876725559894,162.19030754618507,165.1499132702941,21453400
2024-10-18,162.84800720214844,164.13350055160433,162.5092008950753,162.61881648917324,19757700
2024-10-21,163.49574279785156,163.9242304481603,162.05080580588782,162.37965259131107,20946500
2024-10-22,164.56198120117188,165.18978095934807,162.40953792060841,162.40953792060841,16568100
2024-10-23,162.2102508544922,165.23961903467116,161.36321986596107,164.1833163789022,18280500
2024-10-24,162.1504364013672,162.75830184158096,160.44641518195513,162.26005197928703,22412500
2024-10-25,164.6915283203125,165.01040035361328,162.84799758446522,163.09712253766725,19828900
2024-10-28,166.13644409179688,168.1593374233331,163.37613545110455,168.1593374233331,32138600
